transaction_id,sender_id,receiver_id,amount,currency,timestamp,channel
T0001082,C00101,C00004,19865.76,SEK,2026-03-08 19:47:36,card
T0001083,C00089,C00100,8818.62,SEK,2026-03-09 00:48:01,transfer
T0001084,C00093,C00042,3606.04,SEK,2026-03-09 07:47:16,transfer
T0001085,C00036,C00042,13976.08,SEK,2026-03-09 10:58:25,transfer
T0001086,C00008,C00039,11115.89,SEK,2026-03-09 11:15:09,transfer
T0001087,C00060,C00082,4382.74,SEK,2026-03-09 12:05:26,card
T0001088,C00086,C00011,3315.64,SEK,2026-03-09 13:28:18,transfer
T0001089,C00109,C00104,19086.85,SEK,2026-03-09 14:38:02,transfer
T0001090,C00098,C00035,7137.14,SEK,2026-03-09 18:55:32,card
T0001091,C00025,C00044,49360.11,SEK,2026-03-09 19:14:46,transfer
T0001092,C00011,C00078,10384.27,SEK,2026-03-09 21:40:02,transfer
T0001093,C00057,C00109,34261.56,SEK,2026-03-10 00:11:43,transfer
T0001094,C00087,C00030,6688.07,SEK,2026-03-10 01:35:13,card
T0001095,C00100,C00036,12364.43,SEK,2026-03-10 02:45:30,card
T0001096,C00012,C00048,45151.46,SEK,2026-03-10 09:46:54,transfer
T0001097,C00070,C00002,25618.81,SEK,2026-03-10 09:48:53,transfer
T0001098,C00106,C00107,3207.07,SEK,2026-03-10 12:17:42,transfer
T0001099,C00044,C00097,5668.32,SEK,2026-03-10 16:47:50,transfer
T0001100,C00067,C00082,50557.2,SEK,2026-03-10 18:12:33,transfer
T0001101,C00008,C00021,108368.61,SEK,2026-03-10 20:35:00,transfer
T0001102,C00044,C00049,47228.0,SEK,2026-03-10 20:59:22,transfer
T0001103,C00091,C00061,3500.65,SEK,2026-03-10 23:49:18,card
T0001104,C00022,C00027,982.53,SEK,2026-03-11 01:15:27,card
T0001105,C00025,C00037,14003.89,SEK,2026-03-11 08:09:46,card
T0001106,C00097,C00078,12479.71,SEK,2026-03-11 08:10:42,transfer
T0001107,C00021,C00047,99837.27,SEK,2026-03-11 12:24:32,transfer
T0001108,C00002,C00109,44707.13,SEK,2026-03-11 16:18:06,transfer
T0001109,C00038,C00010,89153.45,SEK,2026-03-11 16:47:14,card
T0001110,C00017,C00116,4636.05,SEK,2026-03-11 16:59:43,transfer
T0001111,C00073,C00100,10314.84,SEK,2026-03-11 17:55:07,transfer
T0001112,C00035,C00096,24398.03,SEK,2026-03-11 17:59:35,card
T0001113,C00074,C00100,9836.47,SEK,2026-03-11 20:57:32,transfer
T0001114,C00027,C00083,7060.41,SEK,2026-03-11 22:07:09,transfer
T0001115,C00064,C00070,745.67,SEK,2026-03-11 22:29:22,transfer
T0001116,C00057,C00069,21123.25,SEK,2026-03-11 23:27:44,transfer
T0001117,C00004,C00018,3678.6,SEK,2026-03-11 23:41:38,transfer
T0001118,C00119,C00035,17298.06,SEK,2026-03-12 00:13:00,transfer
T0001119,C00004,C00078,592.34,SEK,2026-03-12 00:39:58,transfer
T0001120,C00048,C00035,4303.28,SEK,2026-03-12 00:42:26,card
T0001121,C00023,C00049,6527.42,SEK,2026-03-12 01:09:38,transfer
T0001122,C00109,C00104,37683.59,SEK,2026-03-12 03:47:00,transfer
T0001123,C00072,C00063,28917.05,SEK,2026-03-12 04:17:57,transfer
T0001124,C00004,C00020,2420.74,SEK,2026-03-12 04:44:44,transfer
T0001125,C00054,C00048,31600.19,SEK,2026-03-12 05:25:06,transfer
T0001126,C00054,C00029,19962.91,SEK,2026-03-12 07:04:49,transfer
T0001127,C00007,C00009,4287.04,SEK,2026-03-12 09:27:26,transfer
T0001128,C00044,C00113,4020.75,SEK,2026-03-12 10:20:28,transfer
T0001129,C00015,C00079,16184.37,SEK,2026-03-12 13:31:22,card
T0001130,C00005,C00066,79503.01,SEK,2026-03-12 13:57:51,transfer
T0001131,C00118,C00108,21993.83,SEK,2026-03-12 18:32:09,transfer
T0001132,C00061,C00102,18740.42,SEK,2026-03-12 20:57:19,transfer
T0001133,C00059,C00093,18764.1,SEK,2026-03-12 22:03:23,transfer
T0001134,C00017,C00116,4338.1,SEK,2026-03-13 00:17:53,transfer
T0001135,C00008,C00039,8922.17,SEK,2026-03-13 00:40:37,transfer
T0001136,C00048,C00035,6837.27,SEK,2026-03-13 02:00:21,transfer
T0001137,C00068,C00003,30833.23,SEK,2026-03-13 02:54:48,card
T0001138,C00022,C00054,19976.28,SEK,2026-03-13 03:58:15,transfer
T0001139,C00110,C00053,1337.46,SEK,2026-03-13 04:00:38,transfer
T0001140,C00003,C00100,3545.09,SEK,2026-03-13 07:01:57,card
T0001141,C00044,C00113,3331.34,SEK,2026-03-13 08:58:15,card
T0001142,C00062,C00069,3035.82,SEK,2026-03-13 10:16:36,transfer
T0001143,C00093,C00042,6771.93,SEK,2026-03-13 10:23:06,transfer
T0001144,C00002,C00063,5426.74,SEK,2026-03-13 15:01:21,card
T0001145,C00106,C00089,3052.1,SEK,2026-03-13 16:13:22,transfer
T0001146,C00053,C00001,6227.33,SEK,2026-03-13 20:17:17,card
T0001147,C00014,C00094,50,SEK,2026-03-13 21:39:06,transfer
T0001148,C00077,C00048,49920.91,SEK,2026-03-13 23:18:18,transfer
T0001149,C00099,C00103,6371.18,SEK,2026-03-14 01:52:12,card
T0001150,C00102,C00092,3160.11,SEK,2026-03-14 01:53:23,transfer
T0001151,C00092,C00119,2848.91,SEK,2026-03-14 02:16:55,card
T0001152,C00116,C00080,7005.34,SEK,2026-03-14 02:32:46,transfer
T0001153,C00112,C00055,13013.5,SEK,2026-03-14 02:47:03,transfer
T0001154,C00006,C00002,101215.39,SEK,2026-03-14 03:14:45,card
T0001155,C00057,C00101,15788.95,SEK,2026-03-14 04:09:57,card
T0001156,C00090,C00012,63234.0,SEK,2026-03-14 05:48:03,card
T0001157,C00075,C00027,9168.27,SEK,2026-03-14 06:12:09,transfer
T0001158,C00051,C00005,13925.41,SEK,2026-03-14 08:06:30,transfer
T0001159,C00042,C00031,4251.15,SEK,2026-03-14 08:52:37,transfer
T0001160,C00068,C00008,11680.6,SEK,2026-03-14 09:00:27,transfer
T0001161,C00105,C00095,7822.8,SEK,2026-03-14 09:31:38,card
T0001162,C00084,C00049,2768.51,SEK,2026-03-14 11:08:35,card
T0001163,C00078,C00077,19287.04,SEK,2026-03-14 14:32:46,transfer
T0001164,C00020,C00042,9450.16,SEK,2026-03-14 16:09:35,transfer
T0001165,C00014,C00020,3916.51,SEK,2026-03-14 20:40:35,card
T0001166,C00048,C00012,16372.3,SEK,2026-03-14 21:34:41,transfer
T0001167,C00054,C00029,20926.95,SEK,2026-03-14 23:23:06,transfer
T0001168,C00020,C00042,30132.38,SEK,2026-03-15 01:23:06,card
T0001169,C00069,C00057,31505.23,SEK,2026-03-15 02:40:59,transfer
T0001170,C00119,C00036,17490.89,SEK,2026-03-15 02:54:57,transfer
T0001171,C00014,C00020,3986.69,SEK,2026-03-15 07:37:15,card
T0001172,C00031,C00095,13038.73,SEK,2026-03-15 10:54:41,card
T0001173,C00046,C00105,7473.65,SEK,2026-03-15 11:20:59,transfer
T0001174,C00042,C00041,14278.02,SEK,2026-03-15 11:44:14,transfer
T0001175,C00101,C00004,22325.59,SEK,2026-03-15 16:28:59,transfer
T0001176,C00028,C00049,6483.14,SEK,2026-03-15 16:39:01,transfer
T0001177,C00025,C00098,25652.9,SEK,2026-03-15 18:22:07,transfer
T0001178,C00104,C00096,33106.0,SEK,2026-03-15 21:30:02,transfer
T0001179,C00116,C00080,6143.8,SEK,2026-03-15 21:38:54,transfer
T0001180,C00094,C00105,14655.94,SEK,2026-03-15 21:52:50,transfer
T0001181,C00030,C00118,16049.71,SEK,2026-03-15 22:44:16,transfer
T0001182,C00049,C00025,30690.92,SEK,2026-03-16 07:10:38,transfer
T0001183,C00040,C00056,3096.86,SEK,2026-03-16 08:18:55,card
T0001184,C00052,C00062,14212.67,SEK,2026-03-16 08:35:19,transfer
T0001185,C00080,C00092,7736.32,SEK,2026-03-16 12:32:22,transfer
T0001186,C00077,C00054,31732.93,SEK,2026-03-16 12:49:00,transfer
T0001187,C00025,C00098,14356.15,SEK,2026-03-16 14:34:37,transfer
T0001188,C00012,C00048,36811.22,SEK,2026-03-16 15:51:20,transfer
T0001189,C00099,C00108,4509.77,SEK,2026-03-16 15:55:36,transfer
T0001190,C00072,C00096,11570.45,SEK,2026-03-16 16:04:20,transfer
T0001191,C00089,C00049,7404.87,SEK,2026-03-16 20:24:47,card
T0001192,C00053,C00051,20576.73,SEK,2026-03-16 21:22:52,transfer
T0001193,C00118,C00100,19152.46,SEK,2026-03-17 00:06:33,transfer
T0001194,C00109,C00021,17095.7,SEK,2026-03-17 00:19:02,transfer
T0001195,C00065,C00109,1539.83,SEK,2026-03-17 02:18:14,transfer
T0001196,C00095,C00060,1697.85,SEK,2026-03-17 06:08:30,transfer
T0001197,C00034,C00062,115301.66,SEK,2026-03-17 06:26:26,card
T0001198,C00022,C00054,15163.56,SEK,2026-03-17 07:04:23,transfer
T0001199,C00112,C00014,11564.08,SEK,2026-03-17 07:31:30,transfer
T0001200,C00076,C00115,4393.83,SEK,2026-03-17 07:38:07,transfer
T0001201,C00022,C00016,13412.83,SEK,2026-03-17 08:23:26,transfer
T0001202,C00120,C00026,96598.03,SEK,2026-03-17 09:00:07,transfer
T0001203,C00066,C00069,102942.99,SEK,2026-03-17 12:41:01,transfer
T0001204,C00002,C00069,48380.13,SEK,2026-03-17 17:00:21,transfer
T0001205,C00008,C00039,16431.29,SEK,2026-03-17 17:41:04,transfer
T0001206,C00063,C00044,36417.93,SEK,2026-03-18 01:21:43,transfer
T0001207,C00073,C00064,18534.83,SEK,2026-03-18 03:59:37,transfer
T0001208,C00118,C00100,22717.99,SEK,2026-03-18 07:28:28,transfer
T0001209,C00030,C00097,17006.53,SEK,2026-03-18 11:03:47,transfer
T0001210,C00073,C00027,5995.2,SEK,2026-03-18 11:57:07,transfer
T0001211,C00112,C00055,16951.9,SEK,2026-03-18 12:01:30,transfer
T0001212,C00049,C00051,3585.93,SEK,2026-03-18 14:54:32,transfer
T0001213,C00074,C00107,3596.13,SEK,2026-03-18 15:01:12,transfer
T0001214,C00041,C00023,6241.78,SEK,2026-03-18 15:19:10,transfer
T0001215,C00105,C00095,5662.91,SEK,2026-03-18 17:54:02,transfer
T0001216,C00012,C00066,19885.51,SEK,2026-03-18 18:14:42,transfer
T0001217,C00076,C00115,4618.98,SEK,2026-03-18 18:46:33,card
T0001218,C00012,C00066,14370.92,SEK,2026-03-18 21:20:51,transfer
T0001219,C00100,C00116,59840.7,SEK,2026-03-18 21:51:59,transfer
T0001220,C00053,C00120,15670.74,SEK,2026-03-19 00:31:04,transfer
T0001221,C00009,C00061,12713.24,SEK,2026-03-19 02:02:08,transfer
T0001222,C00063,C00103,9845.27,SEK,2026-03-19 02:34:04,card
T0001223,C00088,C00072,10902.66,SEK,2026-03-19 03:29:58,transfer
T0001224,C00046,C00022,44818.1,SEK,2026-03-19 05:20:33,transfer
T0001225,C00069,C00087,13989.67,SEK,2026-03-19 05:33:09,transfer
T0001226,C00070,C00030,2140.64,SEK,2026-03-19 06:23:54,transfer
T0001227,C00077,C00026,44668.46,SEK,2026-03-19 08:59:55,transfer
T0001228,C00028,C00100,10476.4,SEK,2026-03-19 13:37:43,card
T0001229,C00041,C00023,5614.53,SEK,2026-03-19 14:17:42,transfer
T0001230,C00022,C00016,8453.89,SEK,2026-03-19 16:00:56,transfer
T0001231,C00116,C00076,53965.31,SEK,2026-03-19 17:46:57,transfer
T0001232,C00049,C00101,11627.47,SEK,2026-03-19 18:10:06,transfer
T0001233,C00091,C00061,1798.18,SEK,2026-03-19 18:58:34,transfer
T0001234,C00072,C00025,36887.68,SEK,2026-03-19 21:38:40,transfer
T0001235,C00056,C00107,10509.11,SEK,2026-03-20 00:14:04,transfer
T0001236,C00105,C00017,11082.92,SEK,2026-03-20 02:08:38,transfer
T0001237,C00090,C00107,37420.35,SEK,2026-03-20 05:35:31,transfer
T0001238,C00077,C00029,5732.54,SEK,2026-03-20 07:39:59,transfer
T0001239,C00022,C00016,10812.31,SEK,2026-03-20 08:38:25,transfer
T0001240,C00095,C00009,2065.4,SEK,2026-03-20 09:56:10,transfer
T0001241,C00104,C00024,3654.23,SEK,2026-03-20 10:48:35,transfer
T0001242,C00055,C00020,6958.99,SEK,2026-03-20 11:22:28,card
T0001243,C00049,C00053,9360.84,SEK,2026-03-20 11:44:14,card
T0001244,C00090,C00104,39384.16,SEK,2026-03-20 12:20:02,transfer
T0001245,C00046,C00065,1080.21,SEK,2026-03-20 14:21:31,transfer
T0001246,C00043,C00105,17162.35,SEK,2026-03-20 15:17:18,transfer
T0001247,C00033,C00120,9229.75,SEK,2026-03-20 18:39:53,transfer
T0001248,C00046,C00035,5498.56,SEK,2026-03-20 18:57:17,transfer
T0001249,C00096,C00025,12433.88,SEK,2026-03-20 20:19:12,transfer
T0001250,C00026,C00048,48141.17,SEK,2026-03-20 22:24:27,transfer
T0001251,C00072,C00102,15986.43,SEK,2026-03-21 02:27:24,transfer
T0001252,C00046,C00048,45100.74,SEK,2026-03-21 02:39:16,transfer
T0001253,C00031,C00007,10879.39,SEK,2026-03-21 04:26:37,transfer
T0001254,C00046,C00022,28209.5,SEK,2026-03-21 05:03:15,transfer
T0001255,C00087,C00054,4386.39,SEK,2026-03-21 07:17:21,transfer
T0001256,C00120,C00026,97052.05,SEK,2026-03-21 09:31:47,transfer
T0001257,C00096,C00033,14910.25,SEK,2026-03-21 12:18:19,card
T0001258,C00002,C00063,8757.46,SEK,2026-03-21 12:46:51,transfer
T0001259,C00001,C00096,12461.42,SEK,2026-03-21 13:48:08,card
T0001260,C00119,C00038,9648.97,SEK,2026-03-21 14:18:03,transfer
T0001261,C00037,C00084,5082.98,SEK,2026-03-21 14:55:13,card
T0001262,C00049,C00063,39433.9,SEK,2026-03-21 15:26:16,transfer
T0001263,C00021,C00098,1796.85,SEK,2026-03-21 15:48:10,transfer
T0001264,C00041,C00019,4221.82,SEK,2026-03-21 16:16:49,transfer
T0001265,C00029,C00019,2082.26,SEK,2026-03-21 16:20:27,transfer
T0001266,C00073,C00069,12791.94,SEK,2026-03-21 18:22:17,transfer
T0001267,C00119,C00038,20260.44,SEK,2026-03-21 19:14:51,transfer
T0001268,C00002,C00070,47393.0,SEK,2026-03-21 20:06:30,transfer
T0001269,C00031,C00019,4265.94,SEK,2026-03-21 23:04:04,transfer
T0001270,C00069,C00002,31434.62,SEK,2026-03-21 23:47:54,transfer
T0001271,C00115,C00019,4677.85,SEK,2026-03-21 23:48:32,transfer
T0001272,C00107,C00019,2318.72,SEK,2026-03-22 01:26:41,transfer
T0001273,C00109,C00104,34944.97,SEK,2026-03-22 02:28:56,transfer
T0001274,C00054,C00014,8697.24,SEK,2026-03-22 03:09:37,transfer
T0001275,C00045,C00054,10887.55,SEK,2026-03-22 08:31:56,transfer
T0001276,C00044,C00072,22607.69,SEK,2026-03-22 09:41:18,transfer
T0001277,C00021,C00019,2153.71,SEK,2026-03-22 10:01:45,transfer
T0001278,C00117,C00019,2184.05,SEK,2026-03-22 10:41:04,transfer
T0001279,C00012,C00066,14736.38,SEK,2026-03-22 12:38:51,card
T0001280,C00105,C00019,3516.06,SEK,2026-03-22 14:41:07,transfer
T0001281,C00109,C00019,3847.48,SEK,2026-03-22 14:43:43,transfer
T0001282,C00001,C00019,1591.54,SEK,2026-03-22 17:06:27,transfer
T0001283,C00064,C00019,2662.3,SEK,2026-03-22 18:00:58,transfer
T0001284,C00115,C00058,73899.38,SEK,2026-03-22 18:20:21,card
T0001285,C00081,C00095,4333.51,SEK,2026-03-22 18:41:29,transfer
T0001286,C00016,C00019,5907.4,SEK,2026-03-22 20:52:44,transfer
T0001287,C00008,C00021,101095.31,SEK,2026-03-22 21:02:03,transfer
T0001288,C00081,C00095,2647.06,SEK,2026-03-22 21:20:37,card
T0001289,C00097,C00078,26959.92,SEK,2026-03-22 21:35:01,transfer
T0001290,C00021,C00047,93732.98,SEK,2026-03-22 23:18:21,transfer
T0001291,C00072,C00060,36643.33,SEK,2026-03-23 01:34:14,transfer
T0001292,C00048,C00035,4423.01,SEK,2026-03-23 02:13:27,transfer
T0001293,C00019,C00113,34469.09,SEK,2026-03-23 05:01:34,transfer
T0001294,C00078,C00019,17592.3,SEK,2026-03-23 05:45:34,transfer
T0001295,C00106,C00107,2428.88,SEK,2026-03-23 06:01:30,transfer
T0001296,C00044,C00025,42097.59,SEK,2026-03-23 06:52:34,transfer
T0001297,C00072,C00049,30352.31,SEK,2026-03-23 17:35:48,transfer
T0001298,C00025,C00054,11525.67,SEK,2026-03-23 22:03:59,transfer
T0001299,C00025,C00098,12150.79,SEK,2026-03-24 01:52:47,card
T0001300,C00092,C00104,2714.19,SEK,2026-03-24 04:01:19,transfer
T0001301,C00072,C00025,19498.53,SEK,2026-03-24 05:12:06,transfer
T0001302,C00048,C00095,6332.69,SEK,2026-03-24 05:29:50,transfer
T0001303,C00094,C00105,14843.3,SEK,2026-03-24 08:02:40,card
T0001304,C00049,C00098,42491.66,SEK,2026-03-24 08:17:15,transfer
T0001305,C00008,C00039,8794.83,SEK,2026-03-24 08:18:36,card
T0001306,C00032,C00059,8641.05,SEK,2026-03-24 12:47:21,transfer
T0001307,C00048,C00077,30852.34,SEK,2026-03-24 15:10:44,transfer
T0001308,C00075,C00048,77052.36,SEK,2026-03-24 15:27:52,transfer
T0001309,C00050,C00106,16153.33,SEK,2026-03-24 15:57:59,transfer
T0001310,C00071,C00093,7403.59,SEK,2026-03-24 17:38:37,transfer
T0001311,C00005,C00090,70433.87,SEK,2026-03-24 19:00:03,card
T0001312,C00081,C00041,7464.91,SEK,2026-03-24 19:27:39,transfer
T0001313,C00104,C00109,38752.52,SEK,2026-03-24 20:38:54,transfer
T0001314,C00096,C00057,34680.23,SEK,2026-03-24 21:25:42,transfer
T0001315,C00086,C00011,3549.14,SEK,2026-03-25 00:30:54,card
T0001316,C00048,C00087,73110.97,SEK,2026-03-25 00:33:19,transfer
T0001317,C00077,C00062,7736.1,SEK,2026-03-25 01:51:44,card
T0001318,C00100,C00036,19973.49,SEK,2026-03-25 03:04:23,card
T0001319,C00054,C00022,37800.47,SEK,2026-03-25 03:45:46,transfer
T0001320,C00055,C00020,1696.86,SEK,2026-03-25 07:40:53,transfer
T0001321,C00098,C00043,16329.08,SEK,2026-03-25 09:36:34,card
T0001322,C00052,C00092,10765.67,SEK,2026-03-25 11:01:47,transfer
T0001323,C00100,C00001,22981.59,SEK,2026-03-25 13:17:09,transfer
T0001324,C00008,C00039,10940.68,SEK,2026-03-25 13:42:45,card
T0001325,C00069,C00070,32624.99,SEK,2026-03-25 19:17:05,transfer
T0001326,C00100,C00036,20051.52,SEK,2026-03-25 20:04:19,transfer
T0001327,C00076,C00014,2966.35,SEK,2026-03-25 21:40:14,transfer
T0001328,C00019,C00055,66592.43,SEK,2026-03-25 21:52:08,transfer
T0001329,C00002,C00096,16517.47,SEK,2026-03-26 00:13:19,transfer
T0001330,C00023,C00049,9341.32,SEK,2026-03-26 01:23:23,transfer
T0001331,C00083,C00011,23518.72,SEK,2026-03-26 02:45:11,card
T0001332,C00048,C00026,43314.47,SEK,2026-03-26 04:42:34,transfer
T0001333,C00063,C00042,10785.74,SEK,2026-03-26 06:58:07,transfer
T0001334,C00063,C00098,21303.68,SEK,2026-03-26 08:07:20,transfer
T0001335,C00043,C00026,19114.06,SEK,2026-03-26 08:48:38,transfer
T0001336,C00092,C00119,4169.21,SEK,2026-03-26 09:59:02,transfer
T0001337,C00085,C00014,8096.1,SEK,2026-03-26 10:12:34,transfer
T0001338,C00010,C00041,91129.52,SEK,2026-03-26 10:42:17,card
T0001339,C00003,C00007,6314.17,SEK,2026-03-26 11:15:57,card
T0001340,C00079,C00004,14185.33,SEK,2026-03-26 13:11:38,transfer
T0001341,C00022,C00120,10546.89,SEK,2026-03-26 16:55:17,transfer
T0001342,C00063,C00029,14134.12,SEK,2026-03-27 01:12:38,transfer
T0001343,C00073,C00027,11180.66,SEK,2026-03-27 04:50:15,transfer
T0001344,C00062,C00050,9604.94,SEK,2026-03-27 07:55:54,card
T0001345,C00110,C00084,909.64,SEK,2026-03-27 09:46:45,transfer
T0001346,C00118,C00108,17931.47,SEK,2026-03-27 10:45:55,transfer
T0001347,C00042,C00063,85578.69,SEK,2026-03-27 16:35:19,transfer
T0001348,C00046,C00077,38799.28,SEK,2026-03-27 19:57:47,transfer
T0001349,C00104,C00002,32950.75,SEK,2026-03-27 20:25:11,transfer
T0001350,C00067,C00092,41219.32,SEK,2026-03-27 20:26:48,card
T0001351,C00081,C00115,5126.75,SEK,2026-03-28 01:36:43,transfer
T0001352,C00038,C00064,110919.15,SEK,2026-03-28 02:32:35,transfer
T0001353,C00097,C00117,14141.28,SEK,2026-03-28 02:37:13,transfer
T0001354,C00096,C00025,11929.68,SEK,2026-03-28 02:38:19,transfer
T0001355,C00075,C00048,74122.95,SEK,2026-03-28 04:16:42,transfer
T0001356,C00117,C00025,21796.5,SEK,2026-03-28 05:25:06,transfer
T0001357,C00063,C00005,81121.97,SEK,2026-03-28 05:43:28,transfer
T0001358,C00048,C00087,68091.52,SEK,2026-03-28 06:17:54,transfer
T0001359,C00049,C00044,21525.86,SEK,2026-03-28 13:50:54,transfer
T0001360,C00038,C00010,90118.16,SEK,2026-03-28 13:58:07,card
T0001361,C00046,C00035,5618.36,SEK,2026-03-28 16:22:57,transfer
T0001362,C00074,C00106,12660.72,SEK,2026-03-28 18:54:54,card
T0001363,C00049,C00098,33126.76,SEK,2026-03-29 00:21:50,transfer
T0001364,C00080,C00008,1859.3,SEK,2026-03-29 02:21:14,transfer
T0001365,C00022,C00048,35165.73,SEK,2026-03-29 03:47:05,transfer
T0001366,C00026,C00108,1195.61,SEK,2026-03-29 04:28:03,transfer
T0001367,C00012,C00022,42810.83,SEK,2026-03-29 06:45:49,transfer
T0001368,C00039,C00083,8370.73,SEK,2026-03-29 06:47:44,transfer
T0001369,C00066,C00031,56554.68,SEK,2026-03-29 06:56:38,transfer
T0001370,C00119,C00038,15368.41,SEK,2026-03-29 07:23:21,transfer
T0001371,C00048,C00077,39914.63,SEK,2026-03-29 07:34:48,transfer
T0001372,C00045,C00097,7057.91,SEK,2026-03-29 08:23:57,transfer
T0001373,C00096,C00025,10282.05,SEK,2026-03-29 09:29:34,transfer
T0001374,C00104,C00057,38042.16,SEK,2026-03-29 09:48:07,transfer
T0001375,C00052,C00104,9127.05,SEK,2026-03-29 10:41:03,transfer
T0001376,C00068,C00003,10355.34,SEK,2026-03-29 13:42:39,transfer
T0001377,C00036,C00053,4610.52,SEK,2026-03-29 16:07:02,transfer
T0001378,C00080,C00092,12964.78,SEK,2026-03-29 17:51:46,transfer
T0001379,C00016,C00092,109907.94,SEK,2026-03-29 17:59:25,transfer
T0001380,C00003,C00100,10229.75,SEK,2026-03-29 19:10:50,transfer
T0001381,C00054,C00029,19693.49,SEK,2026-03-29 23:48:29,transfer
T0001382,C00044,C00049,23772.68,SEK,2026-03-30 00:05:17,transfer
T0001383,C00072,C00104,15397.84,SEK,2026-03-30 01:42:36,card
T0001384,C00107,C00112,1404.07,SEK,2026-03-30 02:28:30,transfer
T0001385,C00037,C00087,5707.22,SEK,2026-03-30 03:18:27,transfer
T0001386,C00022,C00046,17972.02,SEK,2026-03-30 03:36:31,transfer
T0001387,C00038,C00027,130177.39,SEK,2026-03-30 05:16:05,transfer
T0001388,C00112,C00021,11962.8,SEK,2026-03-30 06:45:40,card
T0001389,C00048,C00035,4933.62,SEK,2026-03-30 07:42:17,card
T0001390,C00072,C00044,16609.27,SEK,2026-03-30 08:55:01,transfer
T0001391,C00051,C00005,5483.19,SEK,2026-03-30 09:54:02,transfer
T0001392,C00109,C00070,29882.86,SEK,2026-03-30 10:13:51,transfer
T0001393,C00119,C00035,16656.74,SEK,2026-03-30 12:57:24,transfer
T0001394,C00025,C00098,37540.18,SEK,2026-03-30 15:07:08,transfer
T0001395,C00044,C00072,35938.08,SEK,2026-03-30 17:11:21,transfer
T0001396,C00046,C00077,30371.78,SEK,2026-03-30 17:55:08,transfer
T0001397,C00004,C00078,2383.81,SEK,2026-03-30 18:03:26,transfer
T0001398,C00083,C00024,13586.0,SEK,2026-03-30 20:22:08,transfer
T0001399,C00029,C00105,8767.82,SEK,2026-03-30 21:01:21,transfer
T0001400,C00070,C00109,46774.6,SEK,2026-03-30 21:50:32,transfer
T0001401,C00096,C00057,32941.51,SEK,2026-03-31 00:02:21,transfer
T0001402,C00110,C00084,1646.4,SEK,2026-03-31 01:58:56,transfer
T0001403,C00087,C00045,4122.98,SEK,2026-03-31 03:37:43,card
T0001404,C00087,C00045,4382.53,SEK,2026-03-31 03:47:11,card
T0001405,C00024,C00098,12464.81,SEK,2026-03-31 04:36:18,card
T0001406,C00044,C00097,8700.92,SEK,2026-03-31 07:06:51,transfer
T0001407,C00014,C00020,2406.51,SEK,2026-03-31 11:32:14,transfer
T0001408,C00052,C00104,7037.97,SEK,2026-03-31 12:39:26,card
T0001409,C00114,C00027,33573.77,SEK,2026-03-31 14:24:55,transfer
T0001410,C00044,C00097,1775.13,SEK,2026-03-31 16:43:39,card
T0001411,C00082,C00011,1823.93,SEK,2026-03-31 18:58:14,card
T0001412,C00064,C00077,11782.03,SEK,2026-03-31 19:02:38,card
T0001413,C00036,C00040,21303.37,SEK,2026-03-31 19:55:00,card
T0001414,C00001,C00096,10644.16,SEK,2026-03-31 23:43:38,transfer
